date,product_id,category,sales
2024-04-30,76-954-1442,Beverages,2
2024-05-10,76-954-1442,Beverages,1
2024-05-14,76-954-1442,Beverages,1
2024-05-23,76-954-1442,Beverages,1
2024-05-24,76-954-1442,Beverages,1
2024-05-27,76-954-1442,Beverages,1
2024-05-28,76-954-1442,Beverages,1
2024-06-01,76-954-1442,Beverages,1
2024-06-04,76-954-1442,Beverages,2
2024-06-06,76-954-1442,Beverages,3
2024-06-07,76-954-1442,Beverages,2
2024-06-08,76-954-1442,Beverages,1
2024-06-09,76-954-1442,Beverages,1
2024-06-11,76-954-1442,Beverages,1
2024-06-13,76-954-1442,Beverages,1
2024-06-23,76-954-1442,Beverages,1
2024-06-27,76-954-1442,Beverages,1
2024-07-01,76-954-1442,Beverages,1
2024-07-05,76-954-1442,Beverages,2
2024-07-06,76-954-1442,Beverages,1
2024-07-07,76-954-1442,Beverages,1
2024-07-11,76-954-1442,Beverages,2
2024-07-13,76-954-1442,Beverages,1
2024-07-14,76-954-1442,Beverages,1
2024-07-18,76-954-1442,Beverages,2
2024-07-19,76-954-1442,Beverages,1
2024-07-22,76-954-1442,Beverages,1
2024-07-25,76-954-1442,Beverages,1
2024-08-05,76-954-1442,Beverages,1
2024-08-07,76-954-1442,Beverages,1
2024-08-08,76-954-1442,Beverages,1
2024-08-09,76-954-1442,Beverages,1
2024-08-10,76-954-1442,Beverages,1
2024-08-11,76-954-1442,Beverages,1
2024-08-14,76-954-1442,Beverages,1
2024-08-21,76-954-1442,Beverages,2
2024-08-25,76-954-1442,Beverages,1
2024-08-26,76-954-1442,Beverages,1
2024-08-27,76-954-1442,Beverages,1
2024-08-28,76-954-1442,Beverages,1
2024-08-29,76-954-1442,Beverages,2
2024-08-31,76-954-1442,Beverages,1
2024-09-10,76-954-1442,Beverages,1
2024-09-13,76-954-1442,Beverages,1
2024-09-14,76-954-1442,Beverages,1
2024-09-15,76-954-1442,Beverages,1
2024-09-22,76-954-1442,Beverages,1
2024-09-26,76-954-1442,Beverages,1
2024-09-27,76-954-1442,Beverages,1
2024-09-30,76-954-1442,Beverages,1
2024-10-05,76-954-1442,Beverages,2
2024-10-06,76-954-1442,Beverages,1
2024-10-08,76-954-1442,Beverages,1
2024-10-16,76-954-1442,Beverages,1
2024-10-18,76-954-1442,Beverages,1
2024-10-31,76-954-1442,Beverages,1
2024-11-04,76-954-1442,Beverages,1
2024-11-10,76-954-1442,Beverages,2
2024-11-12,76-954-1442,Beverages,1
2024-11-16,76-954-1442,Beverages,1
2024-11-18,76-954-1442,Beverages,1
2024-09-10,83-763-5038,Dairy,1
2024-09-12,83-763-5038,Dairy,1
2024-09-19,83-763-5038,Dairy,1
2024-09-21,83-763-5038,Dairy,1
2024-10-01,83-763-5038,Dairy,1
2024-10-04,83-763-5038,Dairy,1
2024-10-08,83-763-5038,Dairy,2
2024-10-10,83-763-5038,Dairy,1
2024-10-17,83-763-5038,Dairy,1
2024-10-28,83-763-5038,Dairy,3
2024-11-02,83-763-5038,Dairy,1
2024-11-04,83-763-5038,Dairy,1
2024-11-05,83-763-5038,Dairy,1
2024-11-08,83-763-5038,Dairy,1
2024-11-12,83-763-5038,Dairy,1
2024-11-14,83-763-5038,Dairy,2
2024-11-22,83-763-5038,Dairy,1
2024-10-20,80-375-9075,Dairy,3
2024-10-21,80-375-9075,Dairy,1
2024-10-22,80-375-9075,Dairy,1
2024-10-23,80-375-9075,Dairy,1
2024-10-24,80-375-9075,Dairy,2
2024-10-25,80-375-9075,Dairy,3
2024-10-26,80-375-9075,Dairy,2
2024-10-27,80-375-9075,Dairy,3
2024-10-28,80-375-9075,Dairy,2
2024-10-29,80-375-9075,Dairy,1
2024-10-30,80-375-9075,Dairy,2
2024-10-31,80-375-9075,Dairy,2
2024-11-01,80-375-9075,Dairy,1
2024-11-02,80-375-9075,Dairy,3
2024-11-03,80-375-9075,Dairy,3
2024-11-04,80-375-9075,Dairy,3
2024-11-05,80-375-9075,Dairy,4
2024-11-06,80-375-9075,Dairy,3
2024-11-07,80-375-9075,Dairy,1
2024-11-08,80-375-9075,Dairy,2
2024-11-09,80-375-9075,Dairy,2
2024-11-10,80-375-9075,Dairy,2
2024-11-11,80-375-9075,Dairy,3
2024-11-12,80-375-9075,Dairy,2
2024-11-13,80-375-9075,Dairy,2
2024-11-14,80-375-9075,Dairy,1
2024-11-15,80-375-9075,Dairy,1
2024-11-16,80-375-9075,Dairy,3
2024-11-17,80-375-9075,Dairy,3
2024-11-18,80-375-9075,Dairy,1
2024-11-19,80-375-9075,Dairy,1
2024-11-20,80-375-9075,Dairy,2
2024-11-21,80-375-9075,Dairy,1
2024-11-22,80-375-9075,Dairy,2
2024-11-23,80-375-9075,Dairy,2
2024-09-18,87-391-9658,Oils & Fats,1
2024-09-20,87-391-9658,Oils & Fats,1
2024-09-26,87-391-9658,Oils & Fats,1
2024-09-30,87-391-9658,Oils & Fats,2
2024-10-01,87-391-9658,Oils & Fats,3
2024-10-05,87-391-9658,Oils & Fats,1
2024-10-06,87-391-9658,Oils & Fats,1
2024-10-08,87-391-9658,Oils & Fats,3
2024-10-10,87-391-9658,Oils & Fats,1
2024-10-12,87-391-9658,Oils & Fats,2
2024-10-14,87-391-9658,Oils & Fats,1
2024-10-15,87-391-9658,Oils & Fats,3
2024-10-18,87-391-9658,Oils & Fats,1
2024-10-23,87-391-9658,Oils & Fats,2
2024-10-27,87-391-9658,Oils & Fats,1
2024-10-28,87-391-9658,Oils & Fats,1
2024-10-30,87-391-9658,Oils & Fats,1
2024-10-31,87-391-9658,Oils & Fats,1
2024-11-02,87-391-9658,Oils & Fats,1
2024-11-06,87-391-9658,Oils & Fats,1
2024-11-07,87-391-9658,Oils & Fats,1
2024-11-09,87-391-9658,Oils & Fats,1
2024-11-11,87-391-9658,Oils & Fats,2
2024-11-13,87-391-9658,Oils & Fats,3
2024-11-14,87-391-9658,Oils & Fats,1
2024-11-15,87-391-9658,Oils & Fats,1
2024-11-17,87-391-9658,Oils & Fats,1
2024-11-19,87-391-9658,Oils & Fats,1
2024-11-20,87-391-9658,Oils & Fats,1
2024-11-21,87-391-9658,Oils & Fats,2
2024-11-23,87-391-9658,Oils & Fats,2
2024-08-14,67-725-6830,Grains & Pulses,1
2024-08-15,67-725-6830,Grains & Pulses,2
2024-08-16,67-725-6830,Grains & Pulses,3
2024-08-19,67-725-6830,Grains & Pulses,1
2024-08-20,67-725-6830,Grains & Pulses,2
2024-08-21,67-725-6830,Grains & Pulses,1
2024-08-22,67-725-6830,Grains & Pulses,1
2024-08-23,67-725-6830,Grains & Pulses,1
2024-08-28,67-725-6830,Grains & Pulses,1
2024-09-01,67-725-6830,Grains & Pulses,1
2024-09-05,67-725-6830,Grains & Pulses,1
2024-09-12,67-725-6830,Grains & Pulses,2
2024-09-16,67-725-6830,Grains & Pulses,2
2024-09-23,67-725-6830,Grains & Pulses,1
2024-09-24,67-725-6830,Grains & Pulses,1
2024-09-27,67-725-6830,Grains & Pulses,1
2024-09-28,67-725-6830,Grains & Pulses,2
2024-09-29,67-725-6830,Grains & Pulses,1
2024-10-02,67-725-6830,Grains & Pulses,1
2024-10-04,67-725-6830,Grains & Pulses,1
2024-10-05,67-725-6830,Grains & Pulses,1
2024-10-07,67-725-6830,Grains & Pulses,2
2024-10-10,67-725-6830,Grains & Pulses,1
2024-10-12,67-725-6830,Grains & Pulses,2
2024-10-14,67-725-6830,Grains & Pulses,1
2024-10-15,67-725-6830,Grains & Pulses,1
2024-10-18,67-725-6830,Grains & Pulses,1
2024-10-20,67-725-6830,Grains & Pulses,1
2024-10-22,67-725-6830,Grains & Pulses,1
2024-10-25,67-725-6830,Grains & Pulses,1
2024-10-26,67-725-6830,Grains & Pulses,2
2024-10-29,67-725-6830,Grains & Pulses,1
2024-10-31,67-725-6830,Grains & Pulses,1
2024-11-01,67-725-6830,Grains & Pulses,1
2024-11-04,67-725-6830,Grains & Pulses,1
2024-11-07,67-725-6830,Grains & Pulses,1
2024-11-08,67-725-6830,Grains & Pulses,1
2024-11-10,67-725-6830,Grains & Pulses,1
2024-11-13,67-725-6830,Grains & Pulses,1
2024-11-20,67-725-6830,Grains & Pulses,1
2024-11-22,67-725-6830,Grains & Pulses,2
2024-11-23,67-725-6830,Grains & Pulses,1
2024-11-23,12-093-9863,Grains & Pulses,3
2024-11-24,12-093-9863,Grains & Pulses,1
2024-11-25,12-093-9863,Grains & Pulses,1
2024-11-28,12-093-9863,Grains & Pulses,1
2024-11-30,12-093-9863,Grains & Pulses,1
2024-12-01,12-093-9863,Grains & Pulses,2
2024-12-02,12-093-9863,Grains & Pulses,3
2024-12-05,12-093-9863,Grains & Pulses,2
2024-12-07,12-093-9863,Grains & Pulses,2
2024-12-08,12-093-9863,Grains & Pulses,3
2024-12-10,12-093-9863,Grains & Pulses,1
2024-12-14,12-093-9863,Grains & Pulses,1
2024-12-15,12-093-9863,Grains & Pulses,4
2024-12-17,12-093-9863,Grains & Pulses,1
2024-12-19,12-093-9863,Grains & Pulses,1
2024-12-21,12-093-9863,Grains & Pulses,2
2024-12-22,12-093-9863,Grains & Pulses,2
2024-12-24,12-093-9863,Grains & Pulses,1
2024-12-25,12-093-9863,Grains & Pulses,1
2024-12-26,12-093-9863,Grains & Pulses,1
2024-12-28,12-093-9863,Grains & Pulses,1
2024-12-29,12-093-9863,Grains & Pulses,1
2025-01-01,12-093-9863,Grains & Pulses,1
2025-01-04,12-093-9863,Grains & Pulses,1
2025-01-05,12-093-9863,Grains & Pulses,1
2025-01-06,12-093-9863,Grains & Pulses,1
2025-01-07,12-093-9863,Grains & Pulses,1
2025-01-09,12-093-9863,Grains & Pulses,1
2025-01-11,12-093-9863,Grains & Pulses,3
2025-01-12,12-093-9863,Grains & Pulses,1
2025-01-17,12-093-9863,Grains & Pulses,1
2025-01-18,12-093-9863,Grains & Pulses,2
2025-01-19,12-093-9863,Grains & Pulses,2
2025-01-21,12-093-9863,Grains & Pulses,1
2025-01-25,12-093-9863,Grains & Pulses,2
2025-01-26,12-093-9863,Grains & Pulses,3
2025-01-27,12-093-9863,Grains & Pulses,2
2025-01-28,12-093-9863,Grains & Pulses,1
2025-01-29,12-093-9863,Grains & Pulses,2
2025-01-31,12-093-9863,Grains & Pulses,1
2025-02-01,12-093-9863,Grains & Pulses,2
2025-02-02,12-093-9863,Grains & Pulses,3
2025-02-07,12-093-9863,Grains & Pulses,1
2025-02-08,12-093-9863,Grains & Pulses,1
2025-02-09,12-093-9863,Grains & Pulses,3
2024-05-01,44-408-7594,Fruits & Vegetables,1
2024-05-03,44-408-7594,Fruits & Vegetables,2
2024-05-06,44-408-7594,Fruits & Vegetables,1
2024-05-15,44-408-7594,Fruits & Vegetables,2
2024-05-31,44-408-7594,Fruits & Vegetables,1
2024-06-04,44-408-7594,Fruits & Vegetables,1
2024-06-12,44-408-7594,Fruits & Vegetables,1
2024-06-14,44-408-7594,Fruits & Vegetables,1
2024-06-16,44-408-7594,Fruits & Vegetables,1
2024-06-17,44-408-7594,Fruits & Vegetables,1
2024-06-27,44-408-7594,Fruits & Vegetables,1
2024-07-02,44-408-7594,Fruits & Vegetables,2
2024-07-11,44-408-7594,Fruits & Vegetables,2
2024-07-12,44-408-7594,Fruits & Vegetables,1
2024-07-17,44-408-7594,Fruits & Vegetables,1
2024-07-18,44-408-7594,Fruits & Vegetables,1
2024-07-26,44-408-7594,Fruits & Vegetables,1
2024-07-29,44-408-7594,Fruits & Vegetables,1
2024-07-31,44-408-7594,Fruits & Vegetables,1
2024-08-01,44-408-7594,Fruits & Vegetables,1
2024-08-06,44-408-7594,Fruits & Vegetables,1
2024-08-07,44-408-7594,Fruits & Vegetables,1
2024-08-10,44-408-7594,Fruits & Vegetables,1
2024-08-14,44-408-7594,Fruits & Vegetables,1
2024-08-17,44-408-7594,Fruits & Vegetables,1
2024-08-26,44-408-7594,Fruits & Vegetables,1
2024-08-27,44-408-7594,Fruits & Vegetables,1
2024-08-29,44-408-7594,Fruits & Vegetables,1
2024-08-31,44-408-7594,Fruits & Vegetables,1
2024-09-06,44-408-7594,Fruits & Vegetables,1
2024-09-12,44-408-7594,Fruits & Vegetables,1
2024-09-17,44-408-7594,Fruits & Vegetables,3
2024-09-23,44-408-7594,Fruits & Vegetables,1
2024-09-27,44-408-7594,Fruits & Vegetables,1
2024-09-29,44-408-7594,Fruits & Vegetables,1
2024-09-30,44-408-7594,Fruits & Vegetables,1
2024-10-04,44-408-7594,Fruits & Vegetables,1
2024-10-06,44-408-7594,Fruits & Vegetables,1
2024-10-30,44-408-7594,Fruits & Vegetables,1
2024-11-01,44-408-7594,Fruits & Vegetables,1
2024-11-04,44-408-7594,Fruits & Vegetables,1
2024-11-08,44-408-7594,Fruits & Vegetables,1
2024-11-11,44-408-7594,Fruits & Vegetables,1
2024-11-16,44-408-7594,Fruits & Vegetables,1
2024-11-20,44-408-7594,Fruits & Vegetables,1
2024-11-24,04-637-8815,Fruits & Vegetables,11
2024-11-25,04-637-8815,Fruits & Vegetables,8
2024-11-26,04-637-8815,Fruits & Vegetables,7
2024-11-27,04-637-8815,Fruits & Vegetables,8
2024-11-25,88-746-9468,Fruits & Vegetables,2
2024-11-26,88-746-9468,Fruits & Vegetables,1
2024-11-27,88-746-9468,Fruits & Vegetables,1
2024-11-28,88-746-9468,Fruits & Vegetables,1
2024-11-29,88-746-9468,Fruits & Vegetables,1
2024-11-30,88-746-9468,Fruits & Vegetables,2
2024-12-01,88-746-9468,Fruits & Vegetables,1
2024-12-02,88-746-9468,Fruits & Vegetables,2
2024-12-05,88-746-9468,Fruits & Vegetables,1
2024-12-06,88-746-9468,Fruits & Vegetables,1
2024-12-07,88-746-9468,Fruits & Vegetables,2
2024-12-08,88-746-9468,Fruits & Vegetables,2
2024-12-14,88-746-9468,Fruits & Vegetables,1
2024-12-15,88-746-9468,Fruits & Vegetables,2
2024-12-17,88-746-9468,Fruits & Vegetables,2
2024-12-19,88-746-9468,Fruits & Vegetables,3
2024-12-21,88-746-9468,Fruits & Vegetables,1
2024-12-22,88-746-9468,Fruits & Vegetables,1
2024-12-24,88-746-9468,Fruits & Vegetables,1
2024-12-25,88-746-9468,Fruits & Vegetables,1
2024-12-27,88-746-9468,Fruits & Vegetables,1
2024-12-28,88-746-9468,Fruits & Vegetables,1
2024-12-29,88-746-9468,Fruits & Vegetables,4
2024-12-31,88-746-9468,Fruits & Vegetables,1
2025-01-01,88-746-9468,Fruits & Vegetables,1
2025-01-03,88-746-9468,Fruits & Vegetables,1
2025-01-04,88-746-9468,Fruits & Vegetables,1
2025-01-05,88-746-9468,Fruits & Vegetables,2
2025-01-07,88-746-9468,Fruits & Vegetables,1
2025-01-08,88-746-9468,Fruits & Vegetables,2
2025-01-09,88-746-9468,Fruits & Vegetables,2
2025-01-10,88-746-9468,Fruits & Vegetables,1
2025-01-11,88-746-9468,Fruits & Vegetables,4
2025-01-12,88-746-9468,Fruits & Vegetables,2
2025-01-13,88-746-9468,Fruits & Vegetables,2
2025-01-14,88-746-9468,Fruits & Vegetables,2
2025-01-16,88-746-9468,Fruits & Vegetables,2
2025-01-18,88-746-9468,Fruits & Vegetables,4
2025-01-19,88-746-9468,Fruits & Vegetables,1
2025-01-22,88-746-9468,Fruits & Vegetables,1
2025-01-24,88-746-9468,Fruits & Vegetables,1
2025-01-25,88-746-9468,Fruits & Vegetables,1
2025-01-26,88-746-9468,Fruits & Vegetables,2
2025-01-29,88-746-9468,Fruits & Vegetables,1
2025-01-31,88-746-9468,Fruits & Vegetables,1
2025-02-01,88-746-9468,Fruits & Vegetables,2
2025-02-02,88-746-9468,Fruits & Vegetables,2
2025-02-03,88-746-9468,Fruits & Vegetables,1
2024-11-25,32-987-5559,Beverages,1
2024-11-28,32-987-5559,Beverages,2
2024-11-29,32-987-5559,Beverages,1
2024-12-02,32-987-5559,Beverages,1
2024-12-08,32-987-5559,Beverages,1
2024-12-09,32-987-5559,Beverages,1
2024-12-10,32-987-5559,Beverages,1
2024-12-12,32-987-5559,Beverages,1
2024-12-16,32-987-5559,Beverages,1
2024-12-25,32-987-5559,Beverages,1
2024-12-26,32-987-5559,Beverages,1
2024-12-27,32-987-5559,Beverages,1
2024-12-31,32-987-5559,Beverages,1
2025-01-07,32-987-5559,Beverages,1
2025-01-11,32-987-5559,Beverages,1
2025-01-12,32-987-5559,Beverages,1
2025-01-16,32-987-5559,Beverages,2
2025-01-20,32-987-5559,Beverages,1
2025-01-21,32-987-5559,Beverages,1
2025-01-23,32-987-5559,Beverages,1
2025-01-25,32-987-5559,Beverages,1
2025-01-26,32-987-5559,Beverages,2
2025-01-28,32-987-5559,Beverages,2
2025-01-30,32-987-5559,Beverages,1
2024-08-21,02-484-0206,Grains & Pulses,1
2024-08-24,02-484-0206,Grains & Pulses,1
2024-08-27,02-484-0206,Grains & Pulses,1
2024-08-28,02-484-0206,Grains & Pulses,3
2024-09-01,02-484-0206,Grains & Pulses,1
2024-09-06,02-484-0206,Grains & Pulses,1
2024-09-09,02-484-0206,Grains & Pulses,1
2024-09-12,02-484-0206,Grains & Pulses,1
2024-09-13,02-484-0206,Grains & Pulses,1
2024-09-15,02-484-0206,Grains & Pulses,2
2024-09-17,02-484-0206,Grains & Pulses,1
2024-09-27,02-484-0206,Grains & Pulses,1
2024-09-29,02-484-0206,Grains & Pulses,1
2024-10-02,02-484-0206,Grains & Pulses,1
2024-10-03,02-484-0206,Grains & Pulses,1
2024-10-05,02-484-0206,Grains & Pulses,2
2024-10-06,02-484-0206,Grains & Pulses,1
2024-10-10,02-484-0206,Grains & Pulses,2
2024-10-11,02-484-0206,Grains & Pulses,1
2024-10-15,02-484-0206,Grains & Pulses,1
2024-10-18,02-484-0206,Grains & Pulses,2
2024-10-20,02-484-0206,Grains & Pulses,2
2024-10-21,02-484-0206,Grains & Pulses,2
2024-10-23,02-484-0206,Grains & Pulses,1
2024-10-24,02-484-0206,Grains & Pulses,1
2024-10-27,02-484-0206,Grains & Pulses,1
2024-10-28,02-484-0206,Grains & Pulses,1
2024-11-03,02-484-0206,Grains & Pulses,1
2024-11-04,02-484-0206,Grains & Pulses,1
2024-11-12,02-484-0206,Grains & Pulses,2
2024-11-14,02-484-0206,Grains & Pulses,3
2024-11-15,02-484-0206,Grains & Pulses,1
2024-11-17,02-484-0206,Grains & Pulses,1
2024-11-18,02-484-0206,Grains & Pulses,1
2024-11-19,02-484-0206,Grains & Pulses,2
2024-11-20,02-484-0206,Grains & Pulses,1
2024-04-27,80-441-7249,Grains & Pulses,1
2024-05-12,80-441-7249,Grains & Pulses,1
2024-05-23,80-441-7249,Grains & Pulses,1
2024-05-26,80-441-7249,Grains & Pulses,1
2024-05-30,80-441-7249,Grains & Pulses,1
2024-06-01,80-441-7249,Grains & Pulses,1
2024-06-03,80-441-7249,Grains & Pulses,1
2024-06-07,80-441-7249,Grains & Pulses,1
2024-06-09,80-441-7249,Grains & Pulses,1
2024-06-25,80-441-7249,Grains & Pulses,1
2024-06-26,80-441-7249,Grains & Pulses,1
2024-07-01,80-441-7249,Grains & Pulses,1
2024-07-06,80-441-7249,Grains & Pulses,2
2024-07-09,80-441-7249,Grains & Pulses,1
2024-07-13,80-441-7249,Grains & Pulses,1
2024-07-26,80-441-7249,Grains & Pulses,1
2024-07-29,80-441-7249,Grains & Pulses,1
2024-08-07,80-441-7249,Grains & Pulses,1
2024-08-12,80-441-7249,Grains & Pulses,1
2024-08-15,80-441-7249,Grains & Pulses,1
2024-08-31,80-441-7249,Grains & Pulses,1
2024-09-23,80-441-7249,Grains & Pulses,1
2024-10-04,80-441-7249,Grains & Pulses,1
2024-10-11,80-441-7249,Grains & Pulses,2
2024-10-17,80-441-7249,Grains & Pulses,1
2024-10-24,80-441-7249,Grains & Pulses,1
2024-11-01,80-441-7249,Grains & Pulses,1
2024-11-15,80-441-7249,Grains & Pulses,1
2024-11-21,80-441-7249,Grains & Pulses,1
2024-09-06,41-316-8427,Grains & Pulses,2
2024-09-07,41-316-8427,Grains & Pulses,1
2024-09-09,41-316-8427,Grains & Pulses,3
2024-09-14,41-316-8427,Grains & Pulses,1
2024-09-16,41-316-8427,Grains & Pulses,2
2024-09-20,41-316-8427,Grains & Pulses,3
2024-09-22,41-316-8427,Grains & Pulses,1
2024-09-23,41-316-8427,Grains & Pulses,1
2024-09-24,41-316-8427,Grains & Pulses,1
2024-09-27,41-316-8427,Grains & Pulses,1
2024-10-01,41-316-8427,Grains & Pulses,1
2024-10-04,41-316-8427,Grains & Pulses,1
2024-10-06,41-316-8427,Grains & Pulses,2
2024-10-08,41-316-8427,Grains & Pulses,1
2024-10-09,41-316-8427,Grains & Pulses,1
2024-10-11,41-316-8427,Grains & Pulses,1
2024-10-13,41-316-8427,Grains & Pulses,1
2024-10-15,41-316-8427,Grains & Pulses,1
2024-10-17,41-316-8427,Grains & Pulses,2
2024-10-20,41-316-8427,Grains & Pulses,1
2024-10-23,41-316-8427,Grains & Pulses,2
2024-10-24,41-316-8427,Grains & Pulses,2
2024-10-25,41-316-8427,Grains & Pulses,1
2024-10-26,41-316-8427,Grains & Pulses,2
2024-11-01,41-316-8427,Grains & Pulses,1
2024-11-03,41-316-8427,Grains & Pulses,1
2024-11-04,41-316-8427,Grains & Pulses,1
2024-11-05,41-316-8427,Grains & Pulses,1
2024-11-06,41-316-8427,Grains & Pulses,1
2024-11-07,41-316-8427,Grains & Pulses,2
2024-11-09,41-316-8427,Grains & Pulses,2
2024-11-10,41-316-8427,Grains & Pulses,1
2024-11-11,41-316-8427,Grains & Pulses,3
2024-11-13,41-316-8427,Grains & Pulses,4
2024-11-15,41-316-8427,Grains & Pulses,1
2024-11-17,41-316-8427,Grains & Pulses,1
2024-11-18,41-316-8427,Grains & Pulses,2
2024-11-21,41-316-8427,Grains & Pulses,1
2024-11-22,41-316-8427,Grains & Pulses,1
2024-11-25,41-316-8427,Grains & Pulses,1
2024-11-26,41-316-8427,Grains & Pulses,1
2024-09-10,56-668-5370,Oils & Fats,1
2024-09-11,56-668-5370,Oils & Fats,1
2024-09-12,56-668-5370,Oils & Fats,2
2024-09-13,56-668-5370,Oils & Fats,1
2024-09-14,56-668-5370,Oils & Fats,1
2024-09-15,56-668-5370,Oils & Fats,1
2024-09-16,56-668-5370,Oils & Fats,1
2024-09-17,56-668-5370,Oils & Fats,2
2024-09-18,56-668-5370,Oils & Fats,1
2024-09-19,56-668-5370,Oils & Fats,1
2024-09-20,56-668-5370,Oils & Fats,1
2024-09-21,56-668-5370,Oils & Fats,2
2024-09-22,56-668-5370,Oils & Fats,2
2024-09-23,56-668-5370,Oils & Fats,1
2024-09-24,56-668-5370,Oils & Fats,1
2024-09-25,56-668-5370,Oils & Fats,1
2024-09-26,56-668-5370,Oils & Fats,1
2024-09-27,56-668-5370,Oils & Fats,1
2024-09-28,56-668-5370,Oils & Fats,1
2024-09-29,56-668-5370,Oils & Fats,2
2024-09-30,56-668-5370,Oils & Fats,1
2024-10-01,56-668-5370,Oils & Fats,1
2024-10-02,56-668-5370,Oils & Fats,1
2024-10-03,56-668-5370,Oils & Fats,1
2024-10-04,56-668-5370,Oils & Fats,1
2024-10-05,56-668-5370,Oils & Fats,1
2024-10-06,56-668-5370,Oils & Fats,4
2024-10-07,56-668-5370,Oils & Fats,1
2024-10-08,56-668-5370,Oils & Fats,2
2024-10-09,56-668-5370,Oils & Fats,2
2024-10-10,56-668-5370,Oils & Fats,1
2024-10-11,56-668-5370,Oils & Fats,1
2024-10-12,56-668-5370,Oils & Fats,1
2024-10-13,56-668-5370,Oils & Fats,2
2024-10-14,56-668-5370,Oils & Fats,1
2024-10-15,56-668-5370,Oils & Fats,1
2024-10-16,56-668-5370,Oils & Fats,1
2024-10-17,56-668-5370,Oils & Fats,1
2024-10-18,56-668-5370,Oils & Fats,1
2024-10-19,56-668-5370,Oils & Fats,2
2024-10-20,56-668-5370,Oils & Fats,1
2024-10-21,56-668-5370,Oils & Fats,1
2024-10-22,56-668-5370,Oils & Fats,2
2024-10-23,56-668-5370,Oils & Fats,1
2024-10-24,56-668-5370,Oils & Fats,1
2024-10-25,56-668-5370,Oils & Fats,1
2024-10-26,56-668-5370,Oils & Fats,2
2024-10-27,56-668-5370,Oils & Fats,1
2024-10-28,56-668-5370,Oils & Fats,1
2024-10-29,56-668-5370,Oils & Fats,1
2024-10-30,56-668-5370,Oils & Fats,1
2024-10-31,56-668-5370,Oils & Fats,1
2024-11-01,56-668-5370,Oils & Fats,1
2024-11-02,56-668-5370,Oils & Fats,2
2024-11-03,56-668-5370,Oils & Fats,3
2024-11-04,56-668-5370,Oils & Fats,1
2024-11-05,56-668-5370,Oils & Fats,1
2024-11-06,56-668-5370,Oils & Fats,1
2024-11-07,56-668-5370,Oils & Fats,1
2024-11-08,56-668-5370,Oils & Fats,1
2024-11-09,56-668-5370,Oils & Fats,1
2024-11-10,56-668-5370,Oils & Fats,1
2024-11-11,56-668-5370,Oils & Fats,2
2024-11-12,56-668-5370,Oils & Fats,2
2024-11-13,56-668-5370,Oils & Fats,1
2024-11-14,56-668-5370,Oils & Fats,1
2024-11-15,56-668-5370,Oils & Fats,1
2024-11-16,56-668-5370,Oils & Fats,1
2024-11-17,56-668-5370,Oils & Fats,1
2024-11-18,56-668-5370,Oils & Fats,2
2024-11-19,56-668-5370,Oils & Fats,1
2024-11-20,56-668-5370,Oils & Fats,1
2024-11-21,56-668-5370,Oils & Fats,1
2024-11-22,56-668-5370,Oils & Fats,1
2024-11-23,56-668-5370,Oils & Fats,2
2024-11-24,56-668-5370,Oils & Fats,1
2024-11-25,56-668-5370,Oils & Fats,2
2024-11-26,56-668-5370,Oils & Fats,1
2024-11-26,45-172-7012,Fruits & Vegetables,2
2024-11-27,45-172-7012,Fruits & Vegetables,1
2024-11-28,45-172-7012,Fruits & Vegetables,1
2024-11-29,45-172-7012,Fruits & Vegetables,2
2024-11-30,45-172-7012,Fruits & Vegetables,2
2024-12-01,45-172-7012,Fruits & Vegetables,5
2024-12-02,45-172-7012,Fruits & Vegetables,1
2024-12-03,45-172-7012,Fruits & Vegetables,2
2024-12-04,45-172-7012,Fruits & Vegetables,3
2024-12-05,45-172-7012,Fruits & Vegetables,1
2024-12-06,45-172-7012,Fruits & Vegetables,1
2024-12-07,45-172-7012,Fruits & Vegetables,3
2024-12-08,45-172-7012,Fruits & Vegetables,3
2024-12-09,45-172-7012,Fruits & Vegetables,1
2024-12-10,45-172-7012,Fruits & Vegetables,2
2024-12-11,45-172-7012,Fruits & Vegetables,1
2024-12-12,45-172-7012,Fruits & Vegetables,2
2024-12-13,45-172-7012,Fruits & Vegetables,2
2024-08-05,93-015-0811,Fruits & Vegetables,1
2024-08-14,93-015-0811,Fruits & Vegetables,2
2024-08-20,93-015-0811,Fruits & Vegetables,1
2024-08-21,93-015-0811,Fruits & Vegetables,1
2024-08-24,93-015-0811,Fruits & Vegetables,1
2024-08-25,93-015-0811,Fruits & Vegetables,1
2024-08-26,93-015-0811,Fruits & Vegetables,2
2024-08-27,93-015-0811,Fruits & Vegetables,1
2024-08-29,93-015-0811,Fruits & Vegetables,1
2024-09-01,93-015-0811,Fruits & Vegetables,1
2024-09-02,93-015-0811,Fruits & Vegetables,1
2024-09-04,93-015-0811,Fruits & Vegetables,1
2024-09-06,93-015-0811,Fruits & Vegetables,1
2024-09-08,93-015-0811,Fruits & Vegetables,1
2024-09-11,93-015-0811,Fruits & Vegetables,1
2024-09-12,93-015-0811,Fruits & Vegetables,1
2024-09-13,93-015-0811,Fruits & Vegetables,2
2024-09-14,93-015-0811,Fruits & Vegetables,2
2024-09-16,93-015-0811,Fruits & Vegetables,2
2024-09-17,93-015-0811,Fruits & Vegetables,2
